,Id,SalePrice
1073,2534,345105.9218627766
1074,2535,369221.00621385616
1075,2536,328027.1624013386
1076,2537,329948.1675131114
1077,2538,284388.30114339944
1078,2539,296376.0071426837
1079,2540,280614.4246012126
1080,2541,285934.4364635588
1081,2542,267019.0526243977
1082,2543,203268.64712689118
1083,2544,207675.99940555193
1084,2545,227216.2432368903
1085,2546,227042.77745949267
1086,2547,251712.84490985307
1087,2548,251724.10603779787
1088,2549,245622.4887005817
1089,2550,719373.1875259709
1090,2551,243899.43201723625
1091,2552,232819.9856857676
1092,2553,162346.0408242545
1093,2554,161505.8483951739
1094,2555,200022.0935343264
1095,2556,175486.9674538565
1096,2557,180429.3572381835
1097,2558,230855.9479501415
1098,2559,213876.8224476804
1099,2560,229085.27926099347
1100,2561,236031.92273697187
1101,2562,223616.50510241836
1102,2563,218851.85577270552
1103,2564,280752.87223356403
1104,2565,212009.19598881714
1105,2566,225521.38354347018
1106,2567,209914.7549985454
1107,2568,270866.2535097508
1108,2569,292559.8644210757
1109,2570,214060.34262276068
1110,2571,256526.46931328322
1111,2572,244665.08591514803
1112,2573,303653.66881438415
1113,2574,475771.3237290012
1114,2575,246989.559292709
1115,2576,228214.14361994225
1116,2577,234932.3042254257
1117,2578,183993.78781614802
1118,2579,111916.25385209988
1119,2580,197798.96342340088
1120,2581,204044.71859726636
1121,2582,240110.66011327668
1122,2583,357690.86143363547
1123,2584,281241.8335473568
1124,2585,291677.50794833316
1125,2586,318539.78876492614
1126,2587,288565.1358374008
1127,2588,239800.27546808496
1128,2589,256425.04732864047
1129,2590,322380.1719999253
1130,2591,352564.9498808251
1131,2592,313299.9575535371
1132,2593,341836.1118702828
1133,2594,284330.86787805683
1134,2595,316078.94867495354
1135,2596,414775.92401364236
1136,2597,293192.3272831263
1137,2598,376504.00727439136
1138,2599,431217.9173903556
1139,2600,89176.79067504429
1140,2601,236786.8196816931
1141,2602,156471.09613796417
1142,2603,181592.378590483
1143,2604,164832.8861112201
1144,2605,158273.58490355453
1145,2606,256533.61164658098
1146,2607,320660.4971526691
1147,2608,296355.0013871847
1148,2609,269227.0573703947
1149,2610,208021.31128858565
1150,2611,210869.4565420139
1151,2612,247428.38181618904
1152,2613,228306.64399345196
1153,2614,198120.09971494786
1154,2615,264985.43101074756
1155,2616,249554.0504311442
1156,2617,288863.3205257782
1157,2618,335833.098479833
1158,2619,302307.8439066538
1159,2620,271770.34636028577
1160,2621,266000.30894595524
1161,2622,280097.38562775264
1162,2623,327424.3622507239
1163,2624,389459.1191155887
1164,2625,372728.31762259244
1165,2626,265956.48389370297
1166,2627,250362.65238328837
1167,2628,485981.3143664836
1168,2629,523177.5562318964
1169,2630,416258.42734383326
1170,2631,517772.6474438356
1171,2632,461509.4913809707
1172,2633,360029.6161116953
1173,2634,464527.4971111461
1174,2635,263969.224470861
1175,2636,270711.8469436513
1176,2637,309329.16951330286
1177,2638,359527.69740757765
1178,2639,279768.36229226785
1179,2640,245305.4462813174
1180,2641,184174.65330864582
1181,2642,280514.3871988633
1182,2643,200431.77993749408
1183,2644,205657.49068333767
1184,2645,206203.47244350053
1185,2646,194404.38620617124
1186,2647,209132.0787570586
1187,2648,223930.91735209222
1188,2649,242235.68862218154
1189,2650,220315.02684850548
1190,2651,230718.09544989537
1191,2652,452957.3489083932
1192,2653,342900.2537658226
1193,2654,337539.8785016397
1194,2655,463963.830728234
1195,2656,417760.18300871085
1196,2657,437947.94542048336
1197,2658,389114.1332095973
1198,2659,388742.5435465169
1199,2660,433611.11603796016
1200,2661,419195.1230187421
1201,2662,450134.2008642049
1202,2663,365668.6136103503
1203,2664,377066.99577671546
1204,2665,394341.3430081513
1205,2666,375666.10243942915
1206,2667,283911.3556664679
1207,2668,289344.6166749941
1208,2669,287629.0020402954
1209,2670,377481.6778350463
1210,2671,295808.291468777
1211,2672,293998.7695738361
1212,2673,291007.0709224788
1213,2674,292887.0366896286
1214,2675,265419.6210765806
1215,2676,311712.88789449027
1216,2677,294403.5370283525
1217,2678,348408.40593453543
1218,2679,363799.8300017712
1219,2680,365023.694352916
1220,2681,471537.0853986137
1221,2682,400234.4819971232
1222,2683,528425.8559539458
1223,2684,396088.4126355939
1224,2685,414815.35787986894
1225,2686,351751.3405916069
1226,2687,366149.612664171
1227,2688,315666.0574480791
1228,2689,300226.442356301
1229,2690,453985.878990178
1230,2691,287515.8717894652
1231,2692,233470.48093636823
1232,2693,304741.1154373479
1233,2694,239236.23405668628
1234,2695,306788.939833299
1235,2696,292385.36247056886
1236,2697,274829.9226662221
1237,2698,311276.0644468514
1238,2699,267220.04920282285
1239,2700,247585.70987801347
1240,2701,259790.83125522197
1241,2702,206573.54046834796
1242,2703,237380.82115753996
1243,2704,231068.29077222082
1244,2705,190225.0514938326
1245,2706,195206.4547681401
1246,2707,223225.72138663172
1247,2708,205500.33550312812
1248,2709,200808.6037515439
1249,2710,211247.4256212199
1250,2711,237740.7497560347
1251,2712,434091.6020586302
1252,2713,266423.9417170761
1253,2714,256643.2687370635
1254,2715,265169.4958760913
1255,2716,238237.89436797542
1256,2717,285028.20255874936
1257,2718,316351.6277964986
1258,2719,261483.87084555766
1259,2720,283415.7914183191
1260,2721,221858.1319353697
1261,2722,269051.8769593367
1262,2723,256858.98072709772
1263,2724,220683.73655169108
1264,2725,215905.46582911466
1265,2726,228759.95063864673
1266,2727,252971.7256947034
1267,2728,285300.993924577
1268,2729,230480.37863625865
1269,2730,227567.1217208174
1270,2731,223279.2968797465
1271,2732,217470.53892732947
1272,2733,241814.2728416056
1273,2734,239201.00105620408
1274,2735,231300.53192360047
1275,2736,215622.94507053657
1276,2737,193481.4769575866
1277,2738,216315.49235672154
1278,2739,249660.64228993934
1279,2740,230744.998082557
1280,2741,241914.36081359163
1281,2742,269425.6857742581
1282,2743,245823.84592503333
1283,2744,249139.16643370758
1284,2745,233478.87416319246
1285,2746,209192.3164554322
1286,2747,267779.9412926503
1287,2748,212766.4366114617
1288,2749,216803.06398298102
1289,2750,198797.7128978239
1290,2751,213957.00605209754
1291,2752,305266.1815393339
1292,2753,222758.0916631471
1293,2754,306454.8949347434
1294,2755,234663.7132000185
1295,2756,172901.11045524734
1296,2757,155126.37794186524
1297,2758,202491.49332974525
1298,2759,249096.63919612556
1299,2760,226064.0680995495
1300,2761,238239.94492566143
1301,2762,217873.88697757642
1302,2763,278444.15141023486
1303,2764,269865.474220844
1304,2765,363967.12419828796
1305,2766,229053.22822776763
1306,2767,157110.56905407738
1307,2768,193804.60347407754
1308,2769,212515.13535303785
1309,2770,246672.85023355414
1310,2771,189674.96535497718
1311,2772,207937.74695119052
1312,2773,276311.42336131237
1313,2774,251438.84583340283
1314,2775,232984.07320497674
1315,2776,247287.53298450843
1316,2777,260540.7834452025
1317,2778,224384.5764069974
1318,2779,235594.50866293372
1319,2780,181875.05340004712
1320,2781,182036.88659117813
1321,2782,183575.28787952103
1322,2783,187982.95171402604
1323,2784,229124.75320500042
1324,2785,235130.59595375252
1325,2786,161689.01834393782
1326,2787,237371.86648863298
1327,2788,163490.95104211057
1328,2789,273408.16426005564
1329,2790,182259.27567280736
1330,2791,201171.24610052304
1331,2792,174370.11350552714
1332,2793,255213.22961558285
1333,2794,187866.52864663932
1334,2795,223102.54445309285
1335,2796,178741.27621403872
1336,2797,312624.9189380731
1337,2798,225884.9562135376
1338,2799,225654.38013006258
1339,2800,149644.65058474522
1340,2801,196912.02429197263
1341,2802,233724.65949093597
1342,2803,248544.02421511966
1343,2804,220334.06233501295
1344,2805,201600.30334735708
1345,2806,169015.30852812924
1346,2807,261600.43769284268
1347,2808,255032.27573935944
1348,2809,211382.049327187
1349,2810,208390.72594306106
1350,2811,271135.5487409446
1351,2812,263191.01036223443
1352,2813,250084.78990366007
1353,2814,233428.0743531834
1354,2815,212200.79919491406
1355,2816,326792.5067882256
1356,2817,245503.35075032362
1357,2818,236649.2047932048
1358,2819,286031.7428318956
1359,2820,221367.2120977661
1360,2821,205233.5389724106
1361,2822,279543.74034798634
1362,2823,384201.63865241944
1363,2824,273044.7231521846
1364,2825,254451.49546917807
1365,2826,232615.74578770553
1366,2827,229949.69722586777
1367,2828,333459.32109702146
1368,2829,332250.2855802991
1369,2830,310779.799185497
1370,2831,284761.23656982835
1371,2832,329536.329463155
1372,2833,385000.6740828338
1373,2834,313563.5468100603
1374,2835,318277.58905076445
1375,2836,308338.9863417889
1376,2837,243606.48177298624
1377,2838,218238.73163470766
1378,2839,274341.9860288233
1379,2840,281698.3719784613
1380,2841,301437.67057482596
1381,2842,325737.6506084327
1382,2843,251269.92462212103
1383,2844,278020.53151632845
1384,2845,200383.49365713913
1385,2846,308740.18165602
1386,2847,290520.8061018076
1387,2848,312069.49351244816
1388,2849,297322.8694702212
1389,2850,380617.9185514713
1390,2851,316899.0564527174
1391,2852,327942.54234375176
1392,2853,323184.8339597138
1393,2854,250816.36424879194
1394,2855,300619.60690126684
1395,2856,296904.99694207683
1396,2857,293749.37065335666
1397,2858,305194.7737904892
1398,2859,181451.61839711526
1399,2860,224558.07580370875
1400,2861,210066.0062472592
1401,2862,318636.3030568515
1402,2863,229309.00737714488
1403,2864,350698.9666494848
1404,2865,231133.7182941821
1405,2866,261638.1494992294
1406,2867,193803.11056749453
1407,2868,194838.99929853156
1408,2869,191042.70408045547
1409,2870,197654.10104819527
1410,2871,159427.00511965388
1411,2872,110770.18345041992
1412,2873,183724.54129746347
1413,2874,269453.5877765815
1414,2875,216818.27488909708
1415,2876,283301.4945337677
1416,2877,226789.85110258195
1417,2878,240225.80777046783
1418,2879,221773.54319834872
1419,2880,203443.048026948
1420,2881,199902.0473096266
1421,2882,257575.319439844
1422,2883,289715.4638334706
1423,2884,280064.79467291315
1424,2885,264830.39732991904
1425,2886,316854.6168472038
1426,2887,195067.41850606957
1427,2888,249608.96873884532
1428,2889,126945.34439677536
1429,2890,172594.3484204607
1430,2891,242968.65408892208
1431,2892,126257.3415581556
1432,2893,194322.36868617125
1433,2894,121855.22580390447
1434,2895,401816.07152981916
1435,2896,355607.6754236617
1436,2897,318208.88154807244
1437,2898,239006.42091211886
1438,2899,316867.7344819049
1439,2900,242597.23292183923
1440,2901,320172.18686208036
1441,2902,304221.65236372105
1442,2903,410541.06809192616
1443,2904,448008.64471883094
1444,2905,159899.2799602265
1445,2906,297480.52621176955
1446,2907,196808.37801416917
1447,2908,210023.86099441047
1448,2909,233990.21069899434
1449,2910,172212.7785935807
1450,2911,147972.39766476
1451,2912,249353.30323815416
1452,2913,149819.22016054904
1453,2914,155024.0292658324
1454,2915,166798.03806990967
1455,2916,148092.40653440636
1456,2917,234862.84495745087
1457,2918,211383.20144743123
1458,2919,335242.6062615216
